audio_id,label,src_path,dst_path,duration_sec,sample_rate,snr_db,noise_source,codec,bandpass_hz,ts
neut_00989,neutral,data/synthetic/audio/neutral/neut_00989.wav,data/synthetic/audio_phone/neutral/neut_00989.wav,6.6,16000,22.84,synthetic,mu_law_8k,300-3400,1778143817.221582
neut_00990,neutral,data/synthetic/audio/neutral/neut_00990.wav,data/synthetic/audio_phone/neutral/neut_00990.wav,7.5,16000,20.84,synthetic,mu_law_8k,300-3400,1778143817.2355442
neut_00991,neutral,data/synthetic/audio/neutral/neut_00991.wav,data/synthetic/audio_phone/neutral/neut_00991.wav,5.85,16000,16.45,synthetic,mu_law_8k,300-3400,1778143817.2385364
neut_00992,neutral,data/synthetic/audio/neutral/neut_00992.wav,data/synthetic/audio_phone/neutral/neut_00992.wav,6.45,16000,22.23,synthetic,mu_law_8k,300-3400,1778143817.2475128
neut_00993,neutral,data/synthetic/audio/neutral/neut_00993.wav,data/synthetic/audio_phone/neutral/neut_00993.wav,5.45,16000,19.76,synthetic,mu_law_8k,300-3400,1778143817.2495072
neut_00994,neutral,data/synthetic/audio/neutral/neut_00994.wav,data/synthetic/audio_phone/neutral/neut_00994.wav,6.9,16000,21.06,synthetic,mu_law_8k,300-3400,1778143817.2724452
neut_00995,neutral,data/synthetic/audio/neutral/neut_00995.wav,data/synthetic/audio_phone/neutral/neut_00995.wav,6.75,16000,23.46,synthetic,mu_law_8k,300-3400,1778143817.273443
neut_00997,neutral,data/synthetic/audio/neutral/neut_00997.wav,data/synthetic/audio_phone/neutral/neut_00997.wav,5.65,16000,15.63,synthetic,mu_law_8k,300-3400,1778143817.2774327
neut_00998,neutral,data/synthetic/audio/neutral/neut_00998.wav,data/synthetic/audio_phone/neutral/neut_00998.wav,5.45,16000,19.7,synthetic,mu_law_8k,300-3400,1778143817.27843
neut_01000,neutral,data/synthetic/audio/neutral/neut_01000.wav,data/synthetic/audio_phone/neutral/neut_01000.wav,6.6,16000,21.23,synthetic,mu_law_8k,300-3400,1778143817.3003705
neut_00999,neutral,data/synthetic/audio/neutral/neut_00999.wav,data/synthetic/audio_phone/neutral/neut_00999.wav,6.85,16000,21.7,synthetic,mu_law_8k,300-3400,1778143817.305358
neut_01001,neutral,data/synthetic/audio/neutral/neut_01001.wav,data/synthetic/audio_phone/neutral/neut_01001.wav,7.15,16000,19.47,synthetic,mu_law_8k,300-3400,1778143817.3123393
neut_01002,neutral,data/synthetic/audio/neutral/neut_01002.wav,data/synthetic/audio_phone/neutral/neut_01002.wav,7.5,16000,20.27,synthetic,mu_law_8k,300-3400,1778143817.315331
neut_01003,neutral,data/synthetic/audio/neutral/neut_01003.wav,data/synthetic/audio_phone/neutral/neut_01003.wav,5.0,16000,21.98,synthetic,mu_law_8k,300-3400,1778143817.3263018
neut_01005,neutral,data/synthetic/audio/neutral/neut_01005.wav,data/synthetic/audio_phone/neutral/neut_01005.wav,4.9,16000,19.7,synthetic,mu_law_8k,300-3400,1778143817.3352773
neut_01004,neutral,data/synthetic/audio/neutral/neut_01004.wav,data/synthetic/audio_phone/neutral/neut_01004.wav,6.7,16000,15.96,synthetic,mu_law_8k,300-3400,1778143817.336275
neut_01006,neutral,data/synthetic/audio/neutral/neut_01006.wav,data/synthetic/audio_phone/neutral/neut_01006.wav,7.55,16000,24.16,synthetic,mu_law_8k,300-3400,1778143817.3582168
neut_01007,neutral,data/synthetic/audio/neutral/neut_01007.wav,data/synthetic/audio_phone/neutral/neut_01007.wav,7.1,16000,16.46,synthetic,mu_law_8k,300-3400,1778143817.3632047
neut_01010,neutral,data/synthetic/audio/neutral/neut_01010.wav,data/synthetic/audio_phone/neutral/neut_01010.wav,6.05,16000,19.82,synthetic,mu_law_8k,300-3400,1778143817.3741748
neut_01009,neutral,data/synthetic/audio/neutral/neut_01009.wav,data/synthetic/audio_phone/neutral/neut_01009.wav,9.1,16000,22.47,synthetic,mu_law_8k,300-3400,1778143817.3861413
neut_01011,neutral,data/synthetic/audio/neutral/neut_01011.wav,data/synthetic/audio_phone/neutral/neut_01011.wav,4.75,16000,17.73,synthetic,mu_law_8k,300-3400,1778143817.3931231
neut_01012,neutral,data/synthetic/audio/neutral/neut_01012.wav,data/synthetic/audio_phone/neutral/neut_01012.wav,6.2,16000,19.46,synthetic,mu_law_8k,300-3400,1778143817.3991072
neut_01013,neutral,data/synthetic/audio/neutral/neut_01013.wav,data/synthetic/audio_phone/neutral/neut_01013.wav,5.1,16000,18.4,synthetic,mu_law_8k,300-3400,1778143817.4040937
neut_01014,neutral,data/synthetic/audio/neutral/neut_01014.wav,data/synthetic/audio_phone/neutral/neut_01014.wav,3.95,16000,18.91,synthetic,mu_law_8k,300-3400,1778143817.4130697
neut_01017,neutral,data/synthetic/audio/neutral/neut_01017.wav,data/synthetic/audio_phone/neutral/neut_01017.wav,5.4,16000,21.62,synthetic,mu_law_8k,300-3400,1778143817.4250371
neut_01015,neutral,data/synthetic/audio/neutral/neut_01015.wav,data/synthetic/audio_phone/neutral/neut_01015.wav,7.15,16000,20.85,synthetic,mu_law_8k,300-3400,1778143817.426035
neut_01018,neutral,data/synthetic/audio/neutral/neut_01018.wav,data/synthetic/audio_phone/neutral/neut_01018.wav,6.1,16000,18.48,synthetic,mu_law_8k,300-3400,1778143817.4310212
neut_01019,neutral,data/synthetic/audio/neutral/neut_01019.wav,data/synthetic/audio_phone/neutral/neut_01019.wav,7.85,16000,16.06,synthetic,mu_law_8k,300-3400,1778143817.4479759
neut_01020,neutral,data/synthetic/audio/neutral/neut_01020.wav,data/synthetic/audio_phone/neutral/neut_01020.wav,7.35,16000,17.88,synthetic,mu_law_8k,300-3400,1778143817.452963
neut_01022,neutral,data/synthetic/audio/neutral/neut_01022.wav,data/synthetic/audio_phone/neutral/neut_01022.wav,5.0,16000,19.85,synthetic,mu_law_8k,300-3400,1778143817.4539611
neut_01021,neutral,data/synthetic/audio/neutral/neut_01021.wav,data/synthetic/audio_phone/neutral/neut_01021.wav,11.2,16000,18.77,synthetic,mu_law_8k,300-3400,1778143817.4699173
neut_01026,neutral,data/synthetic/audio/neutral/neut_01026.wav,data/synthetic/audio_phone/neutral/neut_01026.wav,5.1,16000,18.41,synthetic,mu_law_8k,300-3400,1778143817.4828823
neut_01023,neutral,data/synthetic/audio/neutral/neut_01023.wav,data/synthetic/audio_phone/neutral/neut_01023.wav,7.65,16000,23.65,synthetic,mu_law_8k,300-3400,1778143817.4868724
neut_01024,neutral,data/synthetic/audio/neutral/neut_01024.wav,data/synthetic/audio_phone/neutral/neut_01024.wav,5.9,16000,17.01,synthetic,mu_law_8k,300-3400,1778143817.4868724
neut_01027,neutral,data/synthetic/audio/neutral/neut_01027.wav,data/synthetic/audio_phone/neutral/neut_01027.wav,7.05,16000,22.12,synthetic,mu_law_8k,300-3400,1778143817.5048244
neut_01029,neutral,data/synthetic/audio/neutral/neut_01029.wav,data/synthetic/audio_phone/neutral/neut_01029.wav,4.6,16000,19.52,synthetic,mu_law_8k,300-3400,1778143817.5108092
neut_01028,neutral,data/synthetic/audio/neutral/neut_01028.wav,data/synthetic/audio_phone/neutral/neut_01028.wav,6.05,16000,16.21,synthetic,mu_law_8k,300-3400,1778143817.5128024
neut_01030,neutral,data/synthetic/audio/neutral/neut_01030.wav,data/synthetic/audio_phone/neutral/neut_01030.wav,4.9,16000,16.81,synthetic,mu_law_8k,300-3400,1778143817.5137997
neut_01032,neutral,data/synthetic/audio/neutral/neut_01032.wav,data/synthetic/audio_phone/neutral/neut_01032.wav,6.3,16000,17.19,synthetic,mu_law_8k,300-3400,1778143817.5397322
neut_01034,neutral,data/synthetic/audio/neutral/neut_01034.wav,data/synthetic/audio_phone/neutral/neut_01034.wav,5.95,16000,20.54,synthetic,mu_law_8k,300-3400,1778143817.5417273
neut_01031,neutral,data/synthetic/audio/neutral/neut_01031.wav,data/synthetic/audio_phone/neutral/neut_01031.wav,7.55,16000,18.54,synthetic,mu_law_8k,300-3400,1778143817.5477095
neut_01033,neutral,data/synthetic/audio/neutral/neut_01033.wav,data/synthetic/audio_phone/neutral/neut_01033.wav,9.75,16000,23.05,synthetic,mu_law_8k,300-3400,1778143817.5536938
neut_01036,neutral,data/synthetic/audio/neutral/neut_01036.wav,data/synthetic/audio_phone/neutral/neut_01036.wav,5.8,16000,24.08,synthetic,mu_law_8k,300-3400,1778143817.5676556
neut_01035,neutral,data/synthetic/audio/neutral/neut_01035.wav,data/synthetic/audio_phone/neutral/neut_01035.wav,7.2,16000,20.07,synthetic,mu_law_8k,300-3400,1778143817.5676556
neut_01037,neutral,data/synthetic/audio/neutral/neut_01037.wav,data/synthetic/audio_phone/neutral/neut_01037.wav,8.05,16000,20.78,synthetic,mu_law_8k,300-3400,1778143817.5816185
neut_01038,neutral,data/synthetic/audio/neutral/neut_01038.wav,data/synthetic/audio_phone/neutral/neut_01038.wav,7.55,16000,22.14,synthetic,mu_law_8k,300-3400,1778143817.5876026
neut_01040,neutral,data/synthetic/audio/neutral/neut_01040.wav,data/synthetic/audio_phone/neutral/neut_01040.wav,3.65,16000,18.78,synthetic,mu_law_8k,300-3400,1778143817.5886004
neut_01041,neutral,data/synthetic/audio/neutral/neut_01041.wav,data/synthetic/audio_phone/neutral/neut_01041.wav,6.1,16000,16.15,synthetic,mu_law_8k,300-3400,1778143817.5965788
neut_01043,neutral,data/synthetic/audio/neutral/neut_01043.wav,data/synthetic/audio_phone/neutral/neut_01043.wav,6.3,16000,24.22,synthetic,mu_law_8k,300-3400,1778143817.614531
neut_01042,neutral,data/synthetic/audio/neutral/neut_01042.wav,data/synthetic/audio_phone/neutral/neut_01042.wav,6.95,16000,18.21,synthetic,mu_law_8k,300-3400,1778143817.620516
neut_01045,neutral,data/synthetic/audio/neutral/neut_01045.wav,data/synthetic/audio_phone/neutral/neut_01045.wav,4.85,16000,15.3,synthetic,mu_law_8k,300-3400,1778143817.624504
neut_01044,neutral,data/synthetic/audio/neutral/neut_01044.wav,data/synthetic/audio_phone/neutral/neut_01044.wav,7.95,16000,18.56,synthetic,mu_law_8k,300-3400,1778143817.6329918
neut_01046,neutral,data/synthetic/audio/neutral/neut_01046.wav,data/synthetic/audio_phone/neutral/neut_01046.wav,4.35,16000,20.93,synthetic,mu_law_8k,300-3400,1778143817.6459572
neut_01047,neutral,data/synthetic/audio/neutral/neut_01047.wav,data/synthetic/audio_phone/neutral/neut_01047.wav,4.95,16000,22.29,synthetic,mu_law_8k,300-3400,1778143817.6489496
neut_01048,neutral,data/synthetic/audio/neutral/neut_01048.wav,data/synthetic/audio_phone/neutral/neut_01048.wav,5.45,16000,24.52,synthetic,mu_law_8k,300-3400,1778143817.6549325
neut_01049,neutral,data/synthetic/audio/neutral/neut_01049.wav,data/synthetic/audio_phone/neutral/neut_01049.wav,7.4,16000,15.01,synthetic,mu_law_8k,300-3400,1778143817.6669006
neut_01050,neutral,data/synthetic/audio/neutral/neut_01050.wav,data/synthetic/audio_phone/neutral/neut_01050.wav,4.9,16000,15.58,synthetic,mu_law_8k,300-3400,1778143817.67089
neut_01051,neutral,data/synthetic/audio/neutral/neut_01051.wav,data/synthetic/audio_phone/neutral/neut_01051.wav,6.35,16000,16.46,synthetic,mu_law_8k,300-3400,1778143817.6808631
neut_01052,neutral,data/synthetic/audio/neutral/neut_01052.wav,data/synthetic/audio_phone/neutral/neut_01052.wav,7.4,16000,22.98,synthetic,mu_law_8k,300-3400,1778143817.6848536
neut_01053,neutral,data/synthetic/audio/neutral/neut_01053.wav,data/synthetic/audio_phone/neutral/neut_01053.wav,7.6,16000,23.11,synthetic,mu_law_8k,300-3400,1778143817.6968205
neut_01055,neutral,data/synthetic/audio/neutral/neut_01055.wav,data/synthetic/audio_phone/neutral/neut_01055.wav,4.25,16000,18.94,synthetic,mu_law_8k,300-3400,1778143817.7028048
neut_01054,neutral,data/synthetic/audio/neutral/neut_01054.wav,data/synthetic/audio_phone/neutral/neut_01054.wav,10.35,16000,24.98,synthetic,mu_law_8k,300-3400,1778143817.7147727
neut_01056,neutral,data/synthetic/audio/neutral/neut_01056.wav,data/synthetic/audio_phone/neutral/neut_01056.wav,8.5,16000,20.64,synthetic,mu_law_8k,300-3400,1778143817.7207565
neut_01058,neutral,data/synthetic/audio/neutral/neut_01058.wav,data/synthetic/audio_phone/neutral/neut_01058.wav,5.85,16000,23.65,synthetic,mu_law_8k,300-3400,1778143817.7277386
neut_01057,neutral,data/synthetic/audio/neutral/neut_01057.wav,data/synthetic/audio_phone/neutral/neut_01057.wav,7.85,16000,21.84,synthetic,mu_law_8k,300-3400,1778143817.7397065
neut_01059,neutral,data/synthetic/audio/neutral/neut_01059.wav,data/synthetic/audio_phone/neutral/neut_01059.wav,6.0,16000,24.03,synthetic,mu_law_8k,300-3400,1778143817.74569
neut_01060,neutral,data/synthetic/audio/neutral/neut_01060.wav,data/synthetic/audio_phone/neutral/neut_01060.wav,5.75,16000,22.47,synthetic,mu_law_8k,300-3400,1778143817.7526715
neut_01061,neutral,data/synthetic/audio/neutral/neut_01061.wav,data/synthetic/audio_phone/neutral/neut_01061.wav,4.7,16000,24.34,synthetic,mu_law_8k,300-3400,1778143817.7566612
neut_01062,neutral,data/synthetic/audio/neutral/neut_01062.wav,data/synthetic/audio_phone/neutral/neut_01062.wav,5.2,16000,15.85,synthetic,mu_law_8k,300-3400,1778143817.7626448
neut_01063,neutral,data/synthetic/audio/neutral/neut_01063.wav,data/synthetic/audio_phone/neutral/neut_01063.wav,6.3,16000,16.8,synthetic,mu_law_8k,300-3400,1778143817.7726178
neut_01064,neutral,data/synthetic/audio/neutral/neut_01064.wav,data/synthetic/audio_phone/neutral/neut_01064.wav,5.85,16000,20.29,synthetic,mu_law_8k,300-3400,1778143817.7795997
neut_01066,neutral,data/synthetic/audio/neutral/neut_01066.wav,data/synthetic/audio_phone/neutral/neut_01066.wav,6.2,16000,18.84,synthetic,mu_law_8k,300-3400,1778143817.7885752
neut_01065,neutral,data/synthetic/audio/neutral/neut_01065.wav,data/synthetic/audio_phone/neutral/neut_01065.wav,7.85,16000,20.98,synthetic,mu_law_8k,300-3400,1778143817.795556
neut_01067,neutral,data/synthetic/audio/neutral/neut_01067.wav,data/synthetic/audio_phone/neutral/neut_01067.wav,5.8,16000,23.6,synthetic,mu_law_8k,300-3400,1778143817.7975514
neut_01068,neutral,data/synthetic/audio/neutral/neut_01068.wav,data/synthetic/audio_phone/neutral/neut_01068.wav,5.1,16000,19.47,synthetic,mu_law_8k,300-3400,1778143817.8045323
neut_01070,neutral,data/synthetic/audio/neutral/neut_01070.wav,data/synthetic/audio_phone/neutral/neut_01070.wav,5.65,16000,22.03,synthetic,mu_law_8k,300-3400,1778143817.8234818
neut_01069,neutral,data/synthetic/audio/neutral/neut_01069.wav,data/synthetic/audio_phone/neutral/neut_01069.wav,6.8,16000,18.5,synthetic,mu_law_8k,300-3400,1778143817.8234818
neut_01071,neutral,data/synthetic/audio/neutral/neut_01071.wav,data/synthetic/audio_phone/neutral/neut_01071.wav,6.65,16000,19.97,synthetic,mu_law_8k,300-3400,1778143817.825477
neut_01072,neutral,data/synthetic/audio/neutral/neut_01072.wav,data/synthetic/audio_phone/neutral/neut_01072.wav,7.1,16000,22.15,synthetic,mu_law_8k,300-3400,1778143817.8424313
neut_01073,neutral,data/synthetic/audio/neutral/neut_01073.wav,data/synthetic/audio_phone/neutral/neut_01073.wav,5.05,16000,23.89,synthetic,mu_law_8k,300-3400,1778143817.8494143
neut_01074,neutral,data/synthetic/audio/neutral/neut_01074.wav,data/synthetic/audio_phone/neutral/neut_01074.wav,7.4,16000,17.88,synthetic,mu_law_8k,300-3400,1778143817.8583884
neut_01075,neutral,data/synthetic/audio/neutral/neut_01075.wav,data/synthetic/audio_phone/neutral/neut_01075.wav,5.35,16000,18.23,synthetic,mu_law_8k,300-3400,1778143817.8593864
neut_01076,neutral,data/synthetic/audio/neutral/neut_01076.wav,data/synthetic/audio_phone/neutral/neut_01076.wav,6.0,16000,22.8,synthetic,mu_law_8k,300-3400,1778143817.8673642
neut_01077,neutral,data/synthetic/audio/neutral/neut_01077.wav,data/synthetic/audio_phone/neutral/neut_01077.wav,6.25,16000,15.91,synthetic,mu_law_8k,300-3400,1778143817.8753428
neut_01079,neutral,data/synthetic/audio/neutral/neut_01079.wav,data/synthetic/audio_phone/neutral/neut_01079.wav,6.8,16000,19.87,synthetic,mu_law_8k,300-3400,1778143817.8863134
neut_01078,neutral,data/synthetic/audio/neutral/neut_01078.wav,data/synthetic/audio_phone/neutral/neut_01078.wav,6.15,16000,18.86,synthetic,mu_law_8k,300-3400,1778143817.8883085
neut_01080,neutral,data/synthetic/audio/neutral/neut_01080.wav,data/synthetic/audio_phone/neutral/neut_01080.wav,3.55,16000,24.36,synthetic,mu_law_8k,300-3400,1778143817.8893056
neut_01081,neutral,data/synthetic/audio/neutral/neut_01081.wav,data/synthetic/audio_phone/neutral/neut_01081.wav,7.35,16000,22.31,synthetic,mu_law_8k,300-3400,1778143817.9072576
neut_01082,neutral,data/synthetic/audio/neutral/neut_01082.wav,data/synthetic/audio_phone/neutral/neut_01082.wav,5.6,16000,15.26,synthetic,mu_law_8k,300-3400,1778143817.9102504
neut_01083,neutral,data/synthetic/audio/neutral/neut_01083.wav,data/synthetic/audio_phone/neutral/neut_01083.wav,7.35,16000,23.86,synthetic,mu_law_8k,300-3400,1778143817.9182296
neut_01084,neutral,data/synthetic/audio/neutral/neut_01084.wav,data/synthetic/audio_phone/neutral/neut_01084.wav,7.25,16000,17.96,synthetic,mu_law_8k,300-3400,1778143817.920223
neut_01085,neutral,data/synthetic/audio/neutral/neut_01085.wav,data/synthetic/audio_phone/neutral/neut_01085.wav,7.15,16000,23.86,synthetic,mu_law_8k,300-3400,1778143817.935183
neut_01086,neutral,data/synthetic/audio/neutral/neut_01086.wav,data/synthetic/audio_phone/neutral/neut_01086.wav,5.25,16000,21.44,synthetic,mu_law_8k,300-3400,1778143817.937684
neut_01087,neutral,data/synthetic/audio/neutral/neut_01087.wav,data/synthetic/audio_phone/neutral/neut_01087.wav,5.15,16000,17.5,synthetic,mu_law_8k,300-3400,1778143817.9446661
neut_01088,neutral,data/synthetic/audio/neutral/neut_01088.wav,data/synthetic/audio_phone/neutral/neut_01088.wav,7.55,16000,16.71,synthetic,mu_law_8k,300-3400,1778143817.9526446
neut_01090,neutral,data/synthetic/audio/neutral/neut_01090.wav,data/synthetic/audio_phone/neutral/neut_01090.wav,5.7,16000,16.7,synthetic,mu_law_8k,300-3400,1778143817.9656096
neut_01089,neutral,data/synthetic/audio/neutral/neut_01089.wav,data/synthetic/audio_phone/neutral/neut_01089.wav,7.6,16000,20.9,synthetic,mu_law_8k,300-3400,1778143817.9676056
neut_01091,neutral,data/synthetic/audio/neutral/neut_01091.wav,data/synthetic/audio_phone/neutral/neut_01091.wav,6.5,16000,24.82,synthetic,mu_law_8k,300-3400,1778143817.974586
neut_01092,neutral,data/synthetic/audio/neutral/neut_01092.wav,data/synthetic/audio_phone/neutral/neut_01092.wav,4.9,16000,18.69,synthetic,mu_law_8k,300-3400,1778143817.978575
neut_01093,neutral,data/synthetic/audio/neutral/neut_01093.wav,data/synthetic/audio_phone/neutral/neut_01093.wav,4.95,16000,19.59,synthetic,mu_law_8k,300-3400,1778143817.9985216
neut_01095,neutral,data/synthetic/audio/neutral/neut_01095.wav,data/synthetic/audio_phone/neutral/neut_01095.wav,4.55,16000,24.53,synthetic,mu_law_8k,300-3400,1778143818.0035083
neut_01094,neutral,data/synthetic/audio/neutral/neut_01094.wav,data/synthetic/audio_phone/neutral/neut_01094.wav,6.85,16000,20.94,synthetic,mu_law_8k,300-3400,1778143818.0045066
neut_01096,neutral,data/synthetic/audio/neutral/neut_01096.wav,data/synthetic/audio_phone/neutral/neut_01096.wav,5.4,16000,18.1,synthetic,mu_law_8k,300-3400,1778143818.0084949
neut_01100,neutral,data/synthetic/audio/neutral/neut_01100.wav,data/synthetic/audio_phone/neutral/neut_01100.wav,4.0,16000,22.33,synthetic,mu_law_8k,300-3400,1778143818.0304365
neut_01097,neutral,data/synthetic/audio/neutral/neut_01097.wav,data/synthetic/audio_phone/neutral/neut_01097.wav,6.6,16000,19.7,synthetic,mu_law_8k,300-3400,1778143818.0314343
neut_01098,neutral,data/synthetic/audio/neutral/neut_01098.wav,data/synthetic/audio_phone/neutral/neut_01098.wav,5.95,16000,21.41,synthetic,mu_law_8k,300-3400,1778143818.0364213
neut_01099,neutral,data/synthetic/audio/neutral/neut_01099.wav,data/synthetic/audio_phone/neutral/neut_01099.wav,7.15,16000,16.24,synthetic,mu_law_8k,300-3400,1778143818.0394125
neut_01101,neutral,data/synthetic/audio/neutral/neut_01101.wav,data/synthetic/audio_phone/neutral/neut_01101.wav,4.6,16000,18.66,synthetic,mu_law_8k,300-3400,1778143818.0583615
neut_01103,neutral,data/synthetic/audio/neutral/neut_01103.wav,data/synthetic/audio_phone/neutral/neut_01103.wav,6.25,16000,15.34,synthetic,mu_law_8k,300-3400,1778143818.0703297
neut_01104,neutral,data/synthetic/audio/neutral/neut_01104.wav,data/synthetic/audio_phone/neutral/neut_01104.wav,6.5,16000,16.13,synthetic,mu_law_8k,300-3400,1778143818.0773113
neut_01102,neutral,data/synthetic/audio/neutral/neut_01102.wav,data/synthetic/audio_phone/neutral/neut_01102.wav,9.75,16000,22.87,synthetic,mu_law_8k,300-3400,1778143818.0803032
